time sunx Sun sunvx sunvy earthx Earth earthvx earthvy
479715510.474027 726734.40874181 42727795.0017323 0.0455173143319148 0.187630257740678 -92667802913.9518 43328710850.0735 -15172.4381106383 -32763.4192468925
481902908.371698 737452.276212978 43154266.3178966 -0.0363134141814668 0.19161504597375 -96240425404.3411 -33687689053.8123 12104.4713938222 -34091.68199125
484080129.790749 583886.98420404 43520972.1857567 -0.0976935031004017 0.137162280387669 -45051994734.695 -91085328371.4524 32564.5010334672 -15940.760129223
486245190.335284 354510.856021051 43730192.1325342 -0.103501293656222 0.0552798177830332 31406714659.6346 -96349811482.9049 34500.4312187406 11353.3940723223
488399089.027168 179857.525308051 43774418.1433703 -0.0504774784734243 -0.0073302394582289 89624491563.9678 -46948715899.2156 16825.8261578081 32223.413152743
490545204.246646 157973.835304555 43738862.0339336 0.0311263633525146 -0.0151823254332737 96919054898.4663 28814627981.0541 -10375.4544508382 34840.7751444246
492687387.719944 300306.751162559 43752280.2994427 0.0951085629757328 0.0360372151054764 49474749612.465 88136092818.5447 -31702.8543252443 17767.5949648412
494827866.729572 526175.028396908 43915059.7092922 0.105358644677962 0.117413955316152 -25814676132.3181 97619750617.4871 -35119.5482259874 -9357.98510538402
496966075.807369 707779.534726721 44243122.247103 0.0559384947351776 0.183048997384786 -86349511575.5893 51941433863.4684 -18646.1649117259 -31236.3324615953
499099012.679537 742154.283515425 44658310.7405571 -0.0254197029310207 0.195672740713987 -97807761171.8238 -22935874379.1994 8473.2343103402 -35444.2469046622
501222933.923889 610249.927912089 45032494.8172925 -0.0926208202529244 0.147870816928393 -53839642637.3787 -84413529095.8933 30873.6067509748 -19510.2723094644
503335470.655928 387804.979591664 45261230.008065 -0.107404900302471 0.0666825889016881 20308673469.4299 -97747252581.2758 35801.6334341569 7552.470366104
505436955.771609 201046.315123878 45323162.5071744 -0.0613955540632404 -0.00179268074472291 82561561625.3584 -55809195961.0286 20465.1846877468 30377.560248241
507530202.104287 154590.8077478 45290580.0529186 0.0192512445871824 -0.018866293770016 98046730750.7177 17388494171.1742 -6417.0815290608 36068.7645900054
509618909.750595 273605.563500346 45287474.1095991 0.0890347796199106 0.0249515645769887 58375145499.8689 80625518585.946 -29678.2598733035 21462.8118076705
511705644.751572 490794.434750755 45420375.5568123 0.108750593002494 0.105000242625251 -14021144916.9342 98468000782.0934 -36250.1976674979 -5220.08087508372
513790483.529943 683893.714893408 45719247.4129964 0.0672121802052503 0.176353263469737 -78387571631.1517 60930543815.4042 -22404.0600684168 -29004.421156579
515871016.265283 743978.34094123 46120207.9877843 -0.012424933217134 0.198757938185648 -98415780313.7591 -10764719972.9635 4141.6444057113 -36472.6460618826
517943706.02529 637440.109156615 46501166.4818773 -0.0853173067314733 0.159325307889386 -62903036385.5544 -76026187321.114 28439.1022438244 -23328.4359631287
520005877.843691 425275.119293573 46751533.5817282 -0.110184098537594 0.0801908838340187 7818626902.12637 -98070414204.1227 36728.0328458645 3049.70538866045
522057217.795737 227542.359724629 46835104.6983141 -0.0729511845099288 0.00607649488083069 73729546758.441 -64838552959.5012 24317.0615033096 27754.5017063898
524099921.255452 154787.18129668 46809230.2877086 0.00529010339760271 -0.021276560368868 97981272901.0905 4617955956.09962 -1763.36779920092 36872.1867896227
526137443.445867 246784.420184524 46791238.7081004 0.0805415196217346 0.0133621548655781 67315526605.1427 71292556348.7291 -26847.1732072449 25325.9483781407
528172605.2956 451542.394966902 46892983.9016513 0.110701117681437 0.0905402121570313 -937131655.650185 97984608080.3899 -36900.3725604791 -400.070719010411
530206095.384789 654344.211014711 47159141.3592991 0.0788358314643505 0.167140250734555 -68537737004.9198 69822786753.7529 -26278.6104881169 -25933.4169115183
532236139.675993 741386.884944856 47542022.6735115 0.00258185149234995 0.200218605831452 -97551961648.3016 2650397381.02747 -860.617164116662 -36959.5352771506
534259505.152633 663963.221951509 47927813.7113105 -0.0753887479782023 0.170981064033342 -71744073983.8525 -65690794939.6422 25129.5826594008 -27213.6880111138
536273309.133479 466320.974507522 48201056.3404204 -0.111164557808147 0.0956819775174632 -5863324835.85693 -96800592358.2433 37054.8526027158 -2113.99250582103
538276631.715547 259992.984878302 48310188.5119905 -0.0845634923576133 0.0166613876759707 62912671707.2163 -73519039967.194 28187.8307858711 24226.2041080098
540271009.379017 160115.004665819 48295613.0666513 -0.0105999050348867 -0.0217250994682661 96205331778.0439 -9267994932.87782 3533.30167829556 37021.6998227554
542259553.016062 221460.887205206 48265625.421364 0.0692648870248551 0.00188433389859179 75756704264.9151 59946712787.6519 -23088.2956749517 29151.8887004694
544245235.685269 409215.319672544 48335904.3986499 0.110513234543802 0.0742350310686157 13171893442.4689 95654013366.6401 -36837.7448479338 5034.9896437948
546229306.558854 618638.880837885 48565967.8695894 0.090152438125326 0.155073053801993 -56635960279.3114 78051816790.3354 -30050.812708442 -21911.0179339977
548210656.592439 732825.648846022 48926115.9124109 0.0193488106353607 0.199344600619978 -94698216282.0236 17007069643.0921 -6449.60354512024 -36668.2002066593
550186455.566423 688041.785503066 49313452.1415172 -0.0625226465002946 0.182134964500554 -79770261834.3718 -53265716810.7827 20840.8821667648 -30931.6548335179
552153729.235772 509939.996819097 49609670.2224305 -0.109621097285123 0.11285695788024 -20402998939.7154 -93419670757.1328 36540.3657617078 -7838.98596007998
554111017.534315 298747.262473523 49747993.8823037 -0.0954897844816863 0.0302511766342069 49994579175.4761 -81239515348.2163 31829.9281605621 19696.2744552644
556059174.187727 172099.588324036 49750030.0157913 -0.0280756039810066 -0.0194810019502292 92210470558.6383 -23902124853.1133 9358.53466033552 36273.6673167431
558000866.571051 199519.548839374 49712273.3419873 0.0549491893988615 -0.00870575422969407 83070483720.1922 46507028787.5244 -18316.3964662872 32681.9180765647
559939100.687063 365039.197583449 49752012.3195912 0.107459656661228 0.0564806604112493 27897267472.1674 90981311431.175 -35819.8855537427 10953.1131962503
561875610.360679 576653.478187931 49943064.6158427 0.100347322988425 0.139940274063062 -42640826062.6599 84966467300.7895 -33449.1076628084 -16866.7580210206
563809960.27764 716837.139019031 50275221.7210864 0.0374175409587182 0.195410552199332 -89368713006.3601 31852369290.3931 -12472.5136529061 -35356.8507331107
565739816.088438 707650.16509516 50659425.4543028 -0.046551410670274 0.19192714035415 -86306388365.0698 -38744439184.4595 15517.1368900914 -34195.7134513835
567662241.714871 554659.768422408 50977294.5771419 -0.104826213474198 0.131197285433085 -35309589474.1525 -87450981743.9695 34942.0711580662 -13952.4284776951
569575329.478671 343721.169519565 51147785.9379726 -0.104830813245746 0.0469736723736976 35003276826.7954 -87309685166.5619 34943.6044152487 14122.1092087675
571479251.00345 192111.163310994 51172228.9404868 -0.0465651862908757 -0.0138230213475524 85539945562.9857 -38758573065.2953 15521.7287636252 34387.6737825175
573376139.112305 183058.318137006 51132282.2461094 0.0375146109380026 -0.017480411762045 88557560620.9817 31046316219.4988 -12504.8703126675 35606.8039206817
575268901.610018 320719.605072976 51143907.3682163 0.100839367249901 0.0379073491441859 42670464975.6583 83537739317.1213 -33613.1224166338 17144.2169519381
577159655.755386 528763.668139738 51293879.1234495 0.108463598383315 0.12172441953851 -26677556046.5955 89853809310.0311 -36154.5327944383 -10794.8065128366
579048622.46264 692209.211921321 51592492.1055401 0.056087567455987 0.187738380657456 -81159403973.7899 46569573780.0026 -18695.8558186623 -32799.4602191519
580934042.389058 720598.087755079 51967545.8245043 -0.0275230287845036 0.1993635784184 -90622362585.0426 -22300530501.5309 9174.34292816787 -36674.5261394665
582813154.564422 598504.66922321 52304060.9660386 -0.0961192593175206 0.149931886094531 -49924556407.7528 -78512287121.57 32039.7531058402 -20197.2953648436
584683722.424075 394262.082315668 52508614.3417207 -0.111558966680242 0.0667219304897399 18156305894.7611 -90991238164.1317 37186.3222267475 7539.35650342009
586545266.668472 221201.09565282 52561384.86974 -0.0652375425968017 -0.00411342193476108 75843301449.0438 -53144629898.6521 21745.8475322672 31151.1406449204
588399311.610596 174283.75882337 52526088.1030894 0.0171309011997041 -0.0233935174433256 91482413725.5269 13834414048.5595 -5710.30039990138 37577.8391477753
590248530.448478 278451.209031473 52513749.7177482 0.090054939317298 0.0194055389402885 56759930322.8259 73016942850.2184 -30018.313105766 23311.4870199039
592095298.654217 475968.202808736 52621851.5118666 0.113442484673038 0.100674140198013 -9079067602.92838 91979765344.5137 -37814.1615576794 -3778.04673267097
593940445.10229 658153.899315738 52881494.8074453 0.074397255857189 0.175779792143905 -69807633105.2625 60380458078.3026 -24799.0852857297 -28813.2640479684
595782842.204796 724670.532338977 53240219.9448631 -0.00577306083692376 0.203365601852571 -91979844113.0089 -4328005306.95627 1924.3536123079 -38008.5339508568
597620039.838997 639014.317872475 53590507.6325082 -0.0829957758489462 0.168023819357151 -63427772624.1749 -66378825591.5417 27665.2586163154 -26227.9397857169
599449614.033173 449029.695034633 53829470.9369311 -0.11457557132046 0.0890810881179684 -99565011.5606613 -91548544165.6903 38191.8571068199 86.30396067728
601270500.43116 259909.436518797 53916134.8720452 -0.0829931766290002 0.0101076927669611 62940521160.3844 -66210528858.567 27664.3922096667 26410.7690776797
603083567.261982 175348.66985837 53893358.6512022 -0.00571048431167064 -0.0253436567938332 91127443380.5267 -4625328261.94594 1903.49477055686 38227.8855979445
604891120.323721 240870.203661835 53863072.0840331 0.0747091944132912 0.00212859842905012 69286932112.7052 59299121076.6208 -24903.0648044304 29070.4671903167
606695648.022396 419984.492393286 53930239.7999374 0.114193802381202 0.0773721719358914 9582169202.22136 90648714084.0615 -38064.600793734 3989.27602136959
608498505.589182 614504.645486432 54146147.2955549 0.0911306910999305 0.159216026648702 -55257881828.8273 72368643995.7888 -30376.8970333102 -23292.0088829005
610299223.511547 717826.64895509 54480539.270174 0.0180114364529879 0.202850665167956 -89698549651.7132 14530028966.569 -6003.81215099599 -37836.8883893185
612095787.020199 673331.394397898 54837789.4583691 -0.0652128182740904 0.18418668732093 -74866798132.6491 -51051709020.8924 21737.6060913635 -31615.5624403099
613885742.397223 505916.390590717 55109508.0471724 -0.112801536713398 0.1132661623782 -19061796863.5889 -88319704025.8651 37600.5122377993 -7975.3874593998
615667542.117451 308058.698891067 55234684.4046269 -0.0984875556727162 0.0290124304806967 46890767036.2943 -76983164026.0058 32829.1852242387 20109.1898397679
617441385.840479 188130.834508728 55232931.9949104 -0.0301370542399376 -0.0222713380970269 86866721830.4074 -23573964551.6131 10045.6847466459 37203.7793656757
619209093.50638 210933.80747466 55192584.3557316 0.0547157818127784 -0.0125382357253463 79265730841.7634 42517579639.9987 -18238.5939375928 33959.4119084488
620973108.052116 363293.363912951 55221890.0724167 0.109699664273506 0.0527874825937088 28479212028.9996 85281357431.7275 -36566.5547578354 12184.1724687638
622735196.250497 561912.097415932 55390572.843089 0.104860489577841 0.138068035518009 -37727032471.9939 81528750606.8908 -34953.496525947 -16242.6785060028
624495535.824952 698452.306950029 55692309.1139453 0.0427485342981203 0.196845895294341 -83240435650.0262 33372903036.6941 -14249.5114327068 -35835.298431447
626252649.718587 698373.286082838 56047880.107217 -0.0429014767450251 0.196940744379011 -83214095360.9624 -32823912774.3609 14300.4922483417 -35866.9147930037
628004218.656708 562034.541569899 56348310.7860772 -0.105301820334236 0.138084836168308 -37767847189.9829 -80805752546.9013 35100.6067780785 -16248.2787227691
629748347.497394 364558.228029287 56514999.7881287 -0.110197413740652 0.0523695964859685 28057590656.8879 -84428599471.4979 36732.4712468838 12323.4678380106
631484596.776145 213960.60631455 56542825.2921779 -0.0548635029287956 -0.0132904410102482 78256797895.1335 -41998267069.0383 18287.8343095986 34210.1470034161
633214208.238163 191714.719028093 56501995.9407135 0.0304131075819202 -0.0230529059953887 85672093657.2859 23119343000.8489 -10137.7025273067 37464.301998463
634939417.806273 309107.221575762 56498962.9211391 0.0991503602564546 0.0282970608122338 46541259474.7295 75507087381.3741 -33050.1200854849 20347.6463959221
636662259.244812 502010.433788568 56618870.2155048 0.114035395127227 0.112805345398844 -17759811262.8724 86844204220.7703 -38011.7983757422 -7821.78179961462
638383505.071756 665650.206288702 56879990.0361196 0.0669534421900525 0.184631139087839 -72306402096.2504 51062961666.7422 -22317.8140633508 -31763.7130292795
640102285.381469 711094.579139345 57223734.1432061 -0.0166726052513209 0.204716524001894 -87454526379.7981 -12333132809.9802 5557.53508377363 -38458.8413339645
641816573.841022 613799.425353043 57546204.5903404 -0.0914385178890303 0.161941396707877 -55022808451.0306 -68771774592.328 30479.5059630101 -24200.4655692922
643524290.311282 427253.123510783 57755093.6838055 -0.116537877660391 0.0794395044695217 7159292163.05591 -87545678981.0394 38845.9592201302 3300.16517682617
645224431.169881 253316.921821453 57820341.7252582 -0.0782045540513522 0.00215205105541601 65138026059.4994 -58664834400.6943 26068.1846837841 29062.6496481947
646917605.375001 186106.262419305 57789889.4807654 0.00266518759472949 -0.0278430673190834 87541579193.5487 1908638566.69849 -888.395864909824 39061.0224396945
648605689.821201 261236.431893623 57762639.0072538 0.0821054413754524 0.00566087545706626 62498189368.7761 61263281528.8028 -27368.4804584841 27893.0415143113
650290818.280838 437519.267988953 57834798.1196849 0.117118234648574 0.0844366001013842 3737244003.66593 87393366568.7685 -39039.4115495247 1634.46663287199
651974262.859048 619539.07801711 58048528.0119602 0.0887815577921807 0.165901990569957 -56936026005.7197 66283045674.7861 -29593.8525973936 -25520.6635233189
653655787.921168 708835.304336599 58369370.1345644 0.0123032057145754 0.206009231279704 -86701434778.8826 9411484818.782 -4101.06857152512 -38889.7437599012
655333799.078016 657132.473503988 58704564.9454059 -0.071040054468178 0.182897963619119 -69467157834.679 -52348949542.3886 23680.0181560594 -31185.9878730396
657006209.995074 492859.285147561 58953397.3865986 -0.116032683018346 0.108900468735602 -14709428382.5368 -85488702484.8972 38677.5610061154 -6520.15624520069
658671572.42394 305525.646699713 59062300.1205102 -0.0981494618113763 0.0241020552833901 47735117766.746 -72195123632.8248 32716.4872704588 21745.9815722033
660329855.508446 196446.561944332 59053686.2020164 -0.0270726406346159 -0.0254858874929825 84094812685.2064 -19940150174.6472 9024.21354487197 38275.2958309942
661982449.104017 223834.010260233 59012839.4689768 0.0586651926207928 -0.0130661565523552 74965663246.5728 42889661828.4814 -19555.0642069309 34135.3855174518
663631408.837225 372242.128860441 59041389.1884212 0.112773838780873 0.0545599979254598 25496290379.8369 82479106588.9064 -37591.2795936245 11593.3340248468
665278371.420443 561520.914351231 59203058.3659863 0.106136598199627 0.140935740623371 -37596638117.0931 77635923519.3332 -35378.8660665422 -17198.5802077904
666923713.603893 689733.464493386 59489833.4287107 0.0422640985504967 0.199579938071132 -80334154831.1449 31042523227.7623 -14088.0328501655 -36746.6460237105
668566378.447842 687798.808324167 59826082.0941506 -0.0445657463360672 0.198805943660925 -79689269441.4052 -32121809134.5226 14855.2487786891 -36488.647886975
670204453.829243 557028.95263487 60109195.4832767 -0.107530973273844 0.138831989952819 -36099317544.9728 -77711056912.0072 35843.6577579479 -16497.3299842728
671836204.569389 368508.995980203 60265400.828208 -0.112511487237911 0.0519333578868467 26740668006.5827 -81185971096.5192 37503.8290793037 12468.8807043845
673461006.67278 224087.544882462 60289745.4637297 -0.0567491567148896 -0.0149337317663891 74881151705.8299 -40914245867.9478 18916.3855716299 34757.9105887965
675079673.713569 201009.985495174 60248009.5812348 0.0296287078900241 -0.0256975652608722 82573671501.5927 21201616546.1253 -9876.23596334133 38345.8550869575
676694008.698176 310923.397005555 60240525.2930752 0.100097575064211 0.0253488104453051 45935867664.7988 71771272223.1375 -33365.8583547371 21330.3965182317
678305845.972062 494464.626226198 60348483.0438808 0.116852910805419 0.110735213759257 -15244542075.4154 83785866424.1975 -38950.9702684731 -7131.73791975224
679916101.115818 653161.275088164 60591001.7392777 0.0708977513521273 0.184689949437066 -68143425029.404 50899696595.7551 -23632.5837840424 -31783.3164790219
681524314.134883 701874.734782524 60914922.6122418 -0.0132372368289475 0.207513543298094 -84381244927.5239 -9181346891.39 4412.41227631584 -39391.1810993646
683128912.133462 614585.926147191 61223076.6178133 -0.0904527259804738 0.166779775720586 -55284975382.413 -64114423217.9731 30150.908660158 -25813.2585735287
684728056.801626 438646.870928349 61426722.4425195 -0.119157205593417 0.0842234633402013 3361376357.20097 -84373839426.1681 39719.0685311391 1705.51221993297
686320632.033635 268955.785252049 61493636.0430014 -0.0838001409586889 0.00423398807629137 59925071582.6344 -59251485356.5185 27933.380319563 28368.6706412363
687906837.627602 196325.170655387 61465023.9625318 -0.0033939148887849 -0.0301580036599381 84135276448.1884 -2476925445.85177 1131.30496292831 39832.6678866461
689488070.552843 258933.441381437 61432524.9322805 0.0788634162498461 -0.000552460721598019 63265852872.8386 55445198326.2551 -26287.8054166154 29964.1535738661
691066176.576805 422748.72751452 61488941.3077831 0.118952037658089 0.0771183508642254 8660757495.14426 83635734399.1826 -39650.6792193631 4073.88304525824
692642487.380931 600125.448889391 61679209.6983391 0.0954757491278253 0.16134330206186 -50464816296.4795 67155470477.5 -31825.2497092751 -24001.1006872867
694217144.167029 696315.879922375 61976725.9307389 0.0208972618008387 0.207143947895764 -82528293307.474 14876669287.3018 -6965.7539336129 -39267.9826319214
695789045.337933 659953.832115811 62297332.276705 -0.0650321180307631 0.189922721857431 -70407610705.286 -45180898640.5112 21677.372676921 -33527.573952477
697356442.325712 510815.831512888 62544316.8094229 -0.11630698646537 0.118708001408811 -20694943837.6452 -80831996717.7626 38768.9954884567 -9789.33380293702
698917876.15555 329174.314245599 62660601.3076782 -0.105339496334258 0.0315666554459116 39852228584.7847 -73093999473.5467 35113.1654447528 19257.7815180295
700472955.858427 212199.516206006 62659275.0870742 -0.0379538169197429 -0.0247953516892438 78843827931.3155 -26341655165.8379 12651.272306581 38045.117229748
702022558.061588 221768.472837972 62615811.7791271 0.0497570505495973 -0.0202400466178418 75654175720.6603 34293264991.173 -16585.6835165324 36526.6822059473
703568351.788468 352107.531904376 62627219.1450757 0.110960163680066 0.0427170827096353 32207822698.5257 76524544099.4334 -36986.7212266886 15540.9724301216
705111921.338542 533556.419346319 62760690.8180468 0.11309497660735 0.130500561756715 -28275139782.1221 78001484885.5591 -37698.3255357833 -13720.1872522384
706653953.866884 669567.760512805 63018380.8572492 0.0550013730407801 0.196423958838195 -73612253504.284 38026531090.1284 -18333.7910135934 -35694.6529460649
708193902.336962 687773.285961656 63336218.9025309 -0.0325164064690148 0.205350765197293 -79680761987.2345 -22059821316.4218 10838.8021563383 -38670.2550657645
709730289.517459 578664.065225792 63617837.18584 -0.102880359923946 0.152351395140732 -43311021741.9463 -70178974929.4537 34293.4533079821 -21003.798380244
711261497.699637 400832.528999626 63786212.6231237 -0.118466458349828 0.0655530466412621 15966157000.1089 -80704743761.4055 39488.8194499427 7928.98445291267
712786630.825356 249301.037555721 63824999.4501901 -0.0708589732219774 -0.00873380403129845 66476654148.0773 -48215224358.0462 23619.6577406591 32691.2680104329
714305986.116249 204378.560720721 63786747.2918246 0.0145467152422137 -0.0308769883853629 81450813093.0771 9781892945.12714 -4848.9050807379 40072.3294617877
715820886.220576 289237.803336377 63764170.0737152 0.092255683501482 0.0108500118274559 53164398887.8587 62421354714.9406 -30751.894500494 26163.3293908481
717332978.363956 458403.83490392 63840866.122247 0.121025634876318 0.0942170053651935 -3224278301.32249 81886106532.4015 -40341.8782921062 -1625.66845506445
718843383.058795 622132.350462588 64047547.4265416 0.0856222877721388 0.175025847695201 -57800450154.2118 57972187547.6943 -28540.7625907129 -28561.9492317335
720352130.457268 693666.228078419 64345993.4151529 0.00472993195216384 0.210445054269892 -81645076026.1554 3420686174.64435 -1576.6439840546 -40368.3514232973
721858163.757596 635157.024727117 64649102.0741258 -0.0788407154148311 0.181563270134147 -62142008242.3882 -52765864490.1868 26280.2384716104 -30741.0900447157
723359905.902192 477998.286689006 64867165.5007866 -0.120676025305397 0.103542094774329 -9755762229.68437 -80731794994.3652 40225.3417684657 -4734.03159144285
724856097.942184 306013.082676561 64955873.00178 -0.0984233872241886 0.0177816082710652 47572639107.7973 -65744365714.5975 32807.7957413962 23852.7972429783
726346465.01012 210374.11916845 64939714.2762869 -0.0238641297868435 -0.0301186137301241 79452293610.5011 -15974995263.4215 7954.70992894785 39819.5379100414
727831853.666396 241148.244605007 64898245.5851838 0.0633965687680976 -0.01475750550941 69194251798.3154 42082773300.7467 -21132.1895893658 34699.1685031367
729313778.189556 381460.213851666 64923545.5941944 0.117145312376601 0.055652820130295 22423595382.7625 77781146615.7 -39048.4374588669 11229.0599565684
730793631.913975 556982.683003097 65071923.5170734 0.109013913562382 0.143868253289846 -36083894334.3812 72391880258.3462 -36337.9711874608 -18176.0844299485
732271978.549323 675062.93420685 65334643.957875 0.043266909151331 0.203329407506926 -75443978068.9655 28843560150.2846 -14422.3030504437 -37996.4691689752
733748279.159518 673387.106342513 65642473.5762144 -0.0454767580430391 0.202572235086568 -74885368780.8533 -29802083095.7271 15158.9193476797 -37744.0783621891
735221188.145677 553054.545067738 65902125.5100364 -0.110333074391405 0.141828265440355 -34774515022.5949 -72489500727.0614 36777.6914638016 -17496.0884801181
736689267.437465 378102.756779219 66045866.5772143 -0.116880047804556 0.0531177561484333 23542747740.2448 -76683791100.0775 38960.0159348519 12074.0812838556
738151746.962073 241205.051289332 66067526.032819 -0.061557685514792 -0.0165950713772608 69175316236.8739 -40350972005.3105 20519.2285049307 35311.690459087
739608926.434149 214273.926542784 66025251.3741528 0.026359154490628 -0.0304126440190975 78152357819.0567 17135382958.1686 -8786.38483020929 39917.5480063659
741062008.919677 310855.106127709 66010147.2455947 0.100413068338354 0.0189058022602599 45958631290.7486 65442886300.1837 -33471.0227794514 23478.0659132467
742512468.881504 479709.06672153 66098301.5714262 0.121608109171922 0.105308429938754 -10326022240.5251 79252806094.5355 -40536.0363906405 -5322.8099795846
743961295.945946 631967.008489909 66311269.7052454 0.0788088000823911 0.183337133434873 -61078669496.6515 51409495545.1108 -26269.6000274636 -31332.3778116242
745408500.737072 687585.084463652 66604923.6481964 -0.00554805712447709 0.211941662373668 -79618028154.5656 -3377396011.35017 1849.35237482574 -40867.2207912225
746853126.527973 617406.624819735 66892485.0386106 -0.0871423666641505 0.175942020107437 -56225208273.2601 -56210239344.3131 29047.4555547169 -28867.3400358122
748293758.870222 458721.142396262 67090294.1623225 -0.122936245408053 0.0941429886620216 -3330047465.43562 -79244585336.8579 40978.7484693509 -1600.99622067384
749729272.0924 295450.697749943 67162201.0449347 -0.0939372196019145 0.00962200019409803 51093434083.3374 -60463965016.1318 31312.4065339716 26572.6666019674
751159420.17778 213430.728575525 67138448.0690535 -0.0153908953175359 -0.0330293988718114 78433423808.1435 -9956498961.83565 5130.29843917869 40789.7996239372
752584958.92915 255201.211063033 67099072.7259855 0.0713097795758217 -0.0113678302043042 64509929645.6408 45621156862.7911 -23769.9265252739 33569.2767347681
754007244.253976 398291.011204423 67131513.7721611 0.120600564637455 0.0631524223107699 16813329598.5112 77163129236.2659 -40200.188212485 8729.19256307674
755427531.07991 567505.521063655 67285115.5281685 0.106663594825765 0.151413868945874 -39591507021.2328 68258683039.0229 -35554.5316085883 -20691.2896486245
756846339.164944 674209.479545815 67545682.4587693 0.0367765518892547 0.207178594415058 -75159493181.9527 23655141742.5806 -12258.8506297515 -39279.5314716859
758263202.620717 662544.330685074 67842860.8020659 -0.0525232394043187 0.201157377677359 -71271110228.3725 -33210114841.6644 17507.7464681063 -37272.4592257863
759676924.922103 538845.404126365 68086919.4052133 -0.114410358695355 0.136348988662412 -30038134708.8025 -72462334948.2297 38136.7862317852 -15669.6628874705
761086209.826059 368391.02600306 68216082.7164861 -0.11628645457259 0.0466678216993343 26779991332.2992 -73548270117.475 38762.1515241967 14224.0594335553
762490341.836707 240745.989822734 68229093.4669672 -0.0570711272267089 -0.0207731391029365 69328336725.7413 -36070138176.3106 19023.7090755697 36704.3797009789
763889557.058211 222432.444305 68185399.3516875 0.0321469118678395 -0.0305482903936937 75432851898.3192 20163193713.1928 -10715.6372892798 39962.7634645646
765284912.392672 322423.032916692 68173416.9248232 0.104581244698935 0.0224170530955063 42102655694.422 65711015368.3011 -34860.414899645 22307.6489681646
766677734.144929 488104.744526808 68264334.6544938 0.122370663635149 0.110360306610264 -13124581508.9501 76883334771.6168 -40790.2212117163 -7006.7688700879
768068941.873124 632935.337379494 68475413.884855 0.0762424161231978 0.187351581182312 -61401445793.1787 47953754977.7416 -25414.1387077325 -32670.5270607705
769458591.462362 681362.261737087 68761159.8225147 -0.00978651649287414 0.213187399450097 -77543753912.3763 -5911128624.32844 3262.17216429143 -41282.4664833655
770845862.041904 608216.264826239 69036923.6137328 -0.0908493520571424 0.174256194099988 -53161754942.0933 -56519476983.7128 30283.1173523808 -28305.3980333294
772229491.182496 452034.58197674 69223200.5482015 -0.124514788115754 0.0907590634098262 -1101193992.26035 -77407315138.7518 41504.9293719181 -473.021136608717
773608436.634079 294759.791933156 69287469.2501417 -0.0930491926906489 0.00633208028931628 51323736022.2676 -57765222701.2213 31016.3975635497 27669.3065702279
774982419.644612 218449.106129927 69261045.3459331 -0.0128658051073376 -0.0348199935747281 76760631290.0106 -8040043033.06911 4288.60170244592 41386.6645249094
776352064.393428 262382.684956126 69222111.3181177 0.0741014038764793 -0.0111966638809695 62116105014.611 45725984411.2222 -24700.4679588264 33512.2212936565
777718568.082566 403154.363041865 69254626.71583 0.122480793614698 0.0648149222112887 15192212319.3647 75581995927.9603 -40826.9312048994 8175.02592957048
779083085.429713 567330.467385988 69404941.4363264 0.107115466488569 0.153602478573246 -39533155795.3427 66112413255.7386 -35705.1554961896 -21420.8261910819
780446147.947153 669556.147415091 69658079.1971887 0.0359815382428297 0.208989757596599 -73608382471.7103 22325158968.8455 -11993.8460809432 -39883.2525321997
781807407.400689 656732.392258484 69945501.7038376 -0.0539963338508066 0.202108993127504 -69333797419.5081 -32944039153.4655 17998.7779502689 -37589.6643758346
783165827.862802 535741.175813297 70180676.3159437 -0.115993335161178 0.136394079454607 -29003391937.779 -70881817587.6652 38664.4450537262 -15684.6931515356
784520228.852527 369928.79046519 70304345.8118382 -0.117605440924623 0.0459743178113287 26267403178.2568 -71770923831.8413 39201.8136415411 14455.2273962238
785869900.809083 245768.100774982 70315525.9516172 -0.0578921118311445 -0.0220117910120735 67654299741.6596 -35304408636.8982 19297.3706103815 37117.2636706912
787214971.026119 227514.690057767 70271608.4542651 0.0320393532901787 -0.0321113067522928 73738769980.7313 19390945807.1265 -10679.7844300595 40483.768917431
788556331.212448 324079.451865612 70257967.9910232 0.105371364547509 0.0208933501478896 41550516044.7829 63883470839.8737 -35123.7881825029 22815.5499507035
789895174.653661 485008.045551853 70343644.4454429 0.124042215037298 0.109418792728779 -12092348517.2972 75195407987.0626 -41347.4050124327 -6692.93090959292
791232390.699312 626843.020319114 70545985.2241115 0.0783933788809213 0.187556457534473 -59370673439.7176 47570773214.3568 -26131.1262936404 -32738.8191781576
792568124.134519 676148.522592316 70821861.3278554 -0.00796833146587833 0.214805443054783 -75805840864.1181 -4609788719.86533 2656.11048862615 -41821.8143515943
793901715.664734 607488.459488045 71089899.7130973 -0.0903333599631081 0.176936559981753 -52919153162.6945 -54241563746.8856 30111.1199877027 -29198.8533272509
795232050.810642 456759.016334228 71272721.6579719 -0.125922016084764 0.093452794383024 -2676005444.75514 -75564833770.3172 41974.0053615882 -1370.93146100794
796558140.467675 302448.947199283 71337333.3992269 -0.0961356950111445 0.00764782895759647 48760684266.893 -57611133238.3377 32045.2316703816 27230.7236808012
797879633.309377 224509.547193745 71312145.761662 -0.0163813497513094 -0.035886058708098 74740484268.7392 -9861199585.37233 5460.44991710315 41742.0195693661
799196992.940126 262831.1530651 71271700.5565916 0.0719399960678046 -0.0145553564931303 61966615644.9543 42851502887.9181 -23979.9986892682 34631.7854977102
